days_since_first_submit,paper_year,title_word_count,abstract_word_count,Category,Title,arXiv_Code,Abstract
294.0,2018.0,6,77,5,Family of scalar-nonmetricity theories of gravity,arXiv:1805.12197,"We extend the class of recently formulated scalar-nonmetricity theories by coupling a five-parameter nonmetricity scalar to a scalar field and considering a mixed kinetic term between the metric and the scalar field. The symmetric teleparallel constraint is invoked by Lagrange multipliers or by inertial variation. The equivalents for the general relativity and ordinary (curvature-based) scalar-tensor theories are obtained as particular cases. We derive the field equations, discuss some technical details, e.g., debraiding, and formulate the Hamilton-like approach."
142.0,2018.0,7,43,0,Quantum theory and the structure of space-time,arXiv:1707.01012,"We argue that space and space-time emerge as a consequence of dynamical collapse of the wave function of macroscopic objects. Locality and separability are properties of our approximate, emergent universe. At the fundamental level, space-time is non-commutative, and dynamics is non-local and non-separable."
424.0,2019.0,14,72,0,Integral transforms of the quantum mechanical path integral: hit function and path averaged potential,arXiv:1709.04984,We introduce two new integral transforms of the quantum mechanical transition kernel that represent physical information about the path integral. These transforms can be interpreted as probability distributions on particle trajectories measuring respectively the relative contribution to the path integral from paths crossing a given spatial point (the hit function) and the likelihood of values of the line integral of the potential along a path in the ensemble (the path averaged potential).
84.0,2018.0,10,79,0,Quantum correlations and limit cycles in the driven-dissipative Heisenberg lattice,arXiv:1711.11309,"Driven-dissipative quantum many-body systems have attracted increasing interest in recent years as they lead to novel classes of quantum many-body phenomena. In particular, mean-field calculations predict limit cycle phases, slow oscillations instead of stationary states, in the long-time limit for a number of driven-dissipative quantum many-body systems. Using a cluster mean-field and a self-consistent Mori projector approach, we explore the persistence of such limit cycles as short range quantum correlations are taken into account in a driven-dissipative Heisenberg model."
1272.0,2021.0,10,45,5,Some metrics admitting nonpolynomial first integrals of the geodesic equation,arXiv:2106.09335,"It is commonly known that Killing vectors and tensors are in one-to-one correspondence with polynomial first integrals of the geodesic equation. In this work, metrics admitting nonpolynomial first integrals of the geodesic equation are constructed, each of which revealing a chain of generalised Killing vectors."
430.0,2019.0,7,63,0,Quantum Nash equilibrium in the thermodynamic limit,arXiv:1806.07343,"The quantum Nash equilibrium in the thermodynamic limit is studied for games like quantum Prisoner's dilemma and the quantum game of chicken. A phase transition is seen in both games as a function of the entanglement in the game. We observe that for maximal entanglement irrespective of the classical payoffs, a majority of players choose Quantum strategy over Defect in the thermodynamic limit."
563.0,2019.0,8,46,5,Quasilocal mass and multipole expansion in scalar-tensor gravity,arXiv:1907.08055,"A generalization of the Hawking-Hayward quasilocal mass to scalar-tensor gravity is compared, in vacuo and for asymptotically flat stationary geometries, with a recent multipole expansion of the gravitational field. The quasilocal mass seen at spatial infinity coincides with the monopole term, lending credibility to this construct."
1107.0,2021.0,12,60,2,Massless finite and infinite spin representations of Poincaré group in six dimensions,arXiv:2011.14725,We study the massless irreducible representations of the Poincaré group in the six-dimensional Minkowski space. The Casimir operators are constructed and their eigenvalues are found. It is shown that the finite spin (helicity) representation is defined by two integer or half-integer numbers while the infinite spin representation is defined by the real parameter $μ^2$ and one integer or half-integer number.
1612.0,2022.0,6,59,2,A Schwarzian on the Stretched Horizon,arXiv:2203.13323,"It is well known that the Euclidean black hole action has a boundary term at the horizon proportional to the area. I show that if the horizon is replaced by a stretched horizon with appropriate boundary conditions, a new boundary term appears, described by a Schwarzian action similar to the recently discovered boundary actions in ""nearly anti-de Sitter"" gravity."
932.0,2020.0,6,62,4,Topological chiral interface states beyond insulators,arXiv:2002.09374,We show how to engineer a chiral spectral flow of interface states in a gapless system. Although the bulk bands touch -- thus making the topological indices of the bands ill-defined -- this spectral flow has a topological origin that makes it robust even when it coexists with the bulk bands. This phenomenon is illustrated with an adiabatically modulated photonic quantum walk.
922.0,2020.0,2,53,2,Graviton Mixing,arXiv:2005.05707,"Mechanism mixing graviton spin states is defined. The mixing appears naturally due to loop corrections. Its influence on amplitudes involving matter states is shown, implications for empirical data are discussed. It is argued that the mixing is one of the reasons behind an inability to defined the universal running of the Newton constant."
1447.0,2021.0,3,55,6,Subsonic Wind Accretion,arXiv:2112.11221,"The rate of subsonic wind accretion (accretion on a point Newtonian mass moving through uniform gas) is shown to be independent of the wind velocity and equal to the spherical Bondi rate -- for the adiabatic index equal to 5/3. A (very accurate) numerical calculation of the accretion flow, confirming this result, is also presented."
228.0,2018.0,26,69,5,Averaging of the Equations of the Standard Cosmological Model over Rapid Oscillations: Influence of the cosmological term on the mean value of the effective barotropic coefficient,arXiv:1808.05972,"With the help of an applied software package written by the authors, we have averaged the effective total barotropic coefficient $κ=(-λ+ p)/(λ+ε$) of the classical scalar field and the cosmological term and have shown that during cosmological evolution for sufficiently large values of the cosmological constant the Universe transitions from the inflationary stage to a nonrelativistic stage, and then, after a plateau, it transitions to a later inflationary stage."
927.0,2020.0,10,47,13,Optically levitated rotor at its thermal limit of frequency stability,arXiv:2003.10812,"Optically levitated rotors are prime candidates for torque sensors whose precision is limited by the fluctuationsof the rotation frequency. In this work we investigate an optically levitated rotor at its fundamental thermal limitof frequency stability, where rotation-frequency fluctuations arise solely due to coupling to the thermal bath."
574.0,2019.0,9,74,2,Spinor-helicity variables for cosmological horizons in de Sitter space,arXiv:1906.01058,"We consider massless fields of arbitrary spin in de Sitter space. We introduce a spinor-helicity formalism, which encodes the field data on a cosmological horizon. These variables reduce the free S-matrix in an observer's causal patch, i.e. the evolution of free fields from one horizon to another, to a simple Fourier transform. We show how this result arises via twistor theory, by decomposing the horizon<->horizon problem into a pair of (more symmetric) horizon<->twistor problems."
827.0,2020.0,5,87,2,"Gravity, Dual Gravity and A1+++",arXiv:2004.03363,We construct the non-linear realisation of the semi-direct product of the very extended algebra A1+++ and its vector representation. This theory has an infinite number of fields that depend on a spacetime with an infinite number of coordinates. Discarding all except the lowest level field and coordinates the dynamics is just Einstein's equation for the graviton field. We show that the gravity field is related to the dual graviton field by a duality relation and we also derive the equation of motion for the dual gravity field.
1443.0,2021.0,11,75,3,Searching for axion-like particles with data scouting at ATLAS and CMS,arXiv:2112.07720,"We investigate the physics case for a dedicated trigger-level analysis for very low mass diphoton resonances at ATLAS and CMS and introduce a new photon isolation criterion. This greatly increases the acceptance for light particles at the expense of a somewhat larger Standard Model background. We show how such an analysis would likely yield new experimental coverage for axion-like particles for masses below 15 GeV, bridging the gap with the region covered by flavor factories."
1564.0,2022.0,9,50,13,Exploring new states of matter with a photonic emulator,arXiv:2204.06887,We implement the equation of motion of the large-N Gross-Neveu model from strong interaction physics in photonic waveguide arrays and study one of its paradigmatic multi-fermion bound state solutions in an optical experiment. The present study constitutes an important first step towards waveguide-based simulations of phenomena relevant for high-energy physics.
1494.0,2022.0,6,62,3,Gravitational Lensing of Supernova Neutrino Bursts,arXiv:2109.01957,Supernova neutrino bursts have been observed from extragalactic distances. This note addresses the question of how gravitational lensing could distort the information in the burst. We apply the gravitational lens hypothesis to try to understand the time and brightness structure of the SN1987A neutrino observations. Estimates of a possible lensing mass and alignment are made. These estimates suggest a path to verification.
1737.0,2022.0,12,72,3,Exploring the sensitivity of hadron colliders to non-universality in heavy neutral currents,arXiv:2101.06088,We present sensitivity projections for discovering a heavy resonance decaying to electron and muon pairs and for probing the charged lepton non-universality in such decays at the HL-LHC and FCC-hh. The analysis takes into account the expected differences in the reconstruction efficiencies and the dilepton mass resolutions for dielectron and dimuon final states. We demonstrate how the analyses at HL-LHC naturally paves the way for a FCC-hh machine thereby underlining its importance.
58.0,2018.0,6,41,1,Observing positive and negative AGN feedback,arXiv:1802.10305,"Galaxy-scale outflows powered by actively accreting supermassive black holes are routinely detected, and they have been associated both with suppression and triggering of star formation. Recent observational evidence and simulations are favouring a delayed mechanism that connects outflows and star formation"
1205.0,2021.0,11,59,0,No-slip boundary conditions for electron hydrodynamics and the thermal Casimir pressure,arXiv:2104.00334,"We derive modified reflection coefficients for electromagnetic waves in the THz and far infrared range. The idea is based on hydrodynamic boundary conditions for metallic conduction electrons. The temperature-dependent part of the Casimir pressure between metal plates is evaluated. The results should shed light on the ""thermal anomaly"" where measurements deviate from the standard fluctuation electrodynamics for conducting metals."
1136.0,2021.0,8,86,0,Stabilization via feedback switching for quantum stochastic dynamics,arXiv:2012.08712,"We propose a new method for pure-state and subspace preparation in quantum systems, which employs the output of a continuous measurement process and switching dissipative control to improve convergence speed, as well as robustness with respect to the initial conditions. In particular, we prove that the proposed closed-loop strategy makes the desired target globally asymptotically stable both in mean and almost surely, and we show it compares favorably against a time-based and a state-based switching control law, with significant improvements in the case of faulty initialization."
563.0,2019.0,6,60,5,Orbits in a stochastic Schwarzschild geometry,arXiv:1901.06206,We study geodesics in the Schwarzschild space-time affected by an uncertainty in the mass parameter described by a Gaussian distribution. This study could serve as a first attempt at investigating possible quantum effects of black hole space-times on the motion of matter in their surroundings as well as the role of uncertainties in the measurement of the black hole parameters.
177.0,2018.0,9,30,3,Relativistic corrections to vacuum polarization contributions in muonic hydrogen,arXiv:1806.00510,The method proposed by Kinoshita and Nio to compute higher order vacuum polarization contributions to the Coulomb potential in muonic hydrogen is generalized to obtain relativistic corrections to their results.
861.0,2020.0,9,65,3,Sum rule improved double parton distributions in position space,arXiv:2001.10428,"Models for double parton distributions that are realistic and consistent with theoretical constraints are crucial for a reliable description of double parton scattering. We show how an ansatz that has the correct behaviour in the limit of small transverse distance between the partons can be improved step by step, such as to fulfil the sum rules for double parton distributions with an accuracy around 10%."
1110.0,2021.0,7,91,2,TCSA and the finite volume boundary state,arXiv:2008.01979,"We develop a new way to calculate the overlap of a boundary state with a finite volume bulk state in the truncated conformal space approach. We check this method in the thermally perturbed Ising model analytically, while in the scaling Lee-Yang model numerically by comparing our results to excited state g-functions, which we obtained by the analytical continuation method. We also give a simple argument for the structure of the asymptotic overlap between the finite volume boundary state and a periodic multiparticle state, which includes the ratio of Gaudin type determinants."
1781.0,2022.0,7,84,14,Inertial Force Transmission in Dense Granular Flows,arXiv:2211.09946,"Dense granular flows are well described by several continuum models, however, their internal dynamics remain elusive. This study explores the contact force distributions in simulated steady and homogenous shear flows. Results demonstrate the existence of high magnitude contact forces in faster flows with stiffer grains. A proposed physical mechanism explains this rate-dependent force transmission. This analysis establishes a relation between contact forces and grain velocities, providing an entry point to unify a range of continuum models derived from either contact forces or grain velocity."
1773.0,2022.0,7,69,7,Zig-zag charged domain walls in ferroelectric PbTiO$_3$,arXiv:2211.04828,"We report a theoretical investigation of a charged 180$^\circ$ domain wall in ferroelectric PbTiO$_3$, compensated by randomly distributed immobile charge defects. For this we utilize atomistic shell-model simulations and continuous phase-field simulations in the framework of the Ginzburg-Landau-Devonshire model. We predict that domain walls form a zig-zag pattern and we discuss its properties in a broad interval of compensation-region widths, ranging from a couple to over a hundred nanometers."
1030.0,2020.0,5,85,4,Optically controlled polariton condensate molecules,arXiv:2010.14674,"A condensed matter platform for analogue simulation of complex two-dimensional molecular bonding configurations, based on optically trapped exciton-polariton condensates is proposed. The stable occupation of polariton condensates in the excited states of their optically configurable potential traps permits emulation of excited atomic orbitals. A classical mean field model describing the dissipative coupling mechanism between p-orbital condensates is derived, identifying lowest threshold condensation solutions as a function of trap parameters corresponding to bound and antibound $π$ and $σ$ bonding configurations, similar to those in quantum chemistry."
568.0,2019.0,8,88,0,Measure of not-completely-positive qubit maps: the general case,arXiv:1907.10111,"We show that the set of not-completely-positive (NCP) maps is unbounded, unless further assumptions are made. This is done by first proposing a reasonable definition of a valid NCP map, which is nontrivial because NCP maps may lack a full positivity domain. The definition is motivated by specific examples. We prove that for valid NCP maps, the eigenvalue spectrum of the corresponding dynamical matrix is not bounded. Based on this, we argue that in general the volume measure of qubit maps, including NCP maps, is not well defined."
95.0,2018.0,7,73,3,Lepton mixing and the charged-lepton mass ratios,arXiv:1712.04292,"We construct a class of renormalizable models for lepton mixing that generate predictions given in terms of the charged-lepton mass ratios. We show that one of those models leads, when one takes into account the known experimental values, to almost maximal CP-breaking phases and to almost maximal neutrinoless double-beta decay. We study in detail the scalar potential of the models, especially the bounds imposed by unitarity on the values of the quartic couplings."
120.0,2018.0,7,85,2,The large charge expansion at large N,arXiv:1805.00501,"The scaling dimensions of charged operators in conformal field theory have recently been predicted to exhibit universal behavior in the large charge limit. We verify this behavior in the 2+1 dimensional CPN model. Specifically, we numerically compute the scaling dimensions of the lowest dimension monopole operators with charges Q = 1, 2, ... , 100 to subleading order in large N. The coefficients of the large Q expansion are extracted through a fit, and the predicted universal O(1) contribution is verified to the subpercent level."
1555.0,2022.0,4,91,3,u-Channel Color Transparency Observables,arXiv:2202.04470,"We propose to study the onset of color transparency in hard exclusive reactions in the backward regime. Guided by the encouraging JLab results on backward pion and omega electro-production data at moderate Q^2, which may be interpreted as the signal of an early scaling regime where the scattering amplitude factorizes in a hard coefficient function convoluted with nucleon to meson transition distribution amplitudes, we show that the study of these channels on nuclear targets opens a new opportunity to test the appearance of nuclear color transparency for a fast moving nucleon."
1645.0,2022.0,7,94,0,Statistical time-domain characterization of non-periodic optical clocks,arXiv:2201.06548,Measuring time means counting the occurrence of periodic phenomena. Over the past centuries a major effort was put to make stable and precise oscillators to be used as clock regulators. Here we consider a different class of clocks based on stochastic clicking processes. We provide a rigorous statistical framework to study the performances of such devices and apply our results to a single coherently driven two-level atom under photodetection as an extreme example of non-periodic clock. Quantum Jump MonteCarlo simulations and photon counting waiting time distribution will provide independent checks on the main results.
862.0,2020.0,8,100,14,Control of connectivity and rigidity in prismatic assemblies,arXiv:2005.05845,"How can we manipulate the topological connectivity of a three-dimensional prismatic assembly to control the number of internal degrees of freedom and the number of connected components in it? To answer this question in a deterministic setting, we use ideas from elementary number theory to provide a hierarchical deterministic protocol for the control of rigidity and connectivity. We then show that is possible to also use a stochastic protocol to achieve the same results via a percolation transition. Together, these approaches provide scale-independent algorithms for the cutting or gluing of three-dimensional prismatic assemblies to control their overall connectivity and rigidity."
334.0,2018.0,9,97,5,Field equations and particle motion in covariant emergent gravity,arXiv:1806.03807,"We derive the full set of field equations based on Hossenfelder's recent covariant formulation of the emergent gravity model, along with perturbative and exact solutions. The exact solution describes a static, spherically-symmetric spacetime with a non-trivial vector field which plays the role of dark matter under the emergent gravity paradigm. Equations of motion of relativistic test masses are derived and are shown to reduce to Modified Newtonian Dynamics with additional relativistic corrections. It is also shown that the presence of the vector field gives an additional positive contribution to the bending angle in the deflection of light."
9.0,2018.0,5,90,14,Capillary filling in closed-end nanotubes,arXiv:1801.03420,"Capillary filling in small length scale is an important process in nanotechnology and microfabrication. When one end of the tube or channel is sealed, it is important to consider the escape of the trapped gas. We develop a dynamic model on capillary filling in closed-end tubes, based on the diffusion-convection equation and Henry's law of gas dissolution. We systematically investigate the filling dynamics for various sets of parameters, and compare the results with a previous model which assumes a linear density profile of dissolved gas and neglect the convective term."
98.0,2018.0,12,45,2,Wilson loop and its correlators in the limit of large coupling constant,arXiv:1803.00649,In this paper we study Wilson loops in various representations for finite and large values of the color gauge group for supersymmetric ${\cal N}=4$ gauge theories. We also compute correlators of Wilson loops in different representations and perform a check with the dual gravitational theory.
193.0,2018.0,10,33,9,Efficient implementation of the continuous-time interaction-expansion quantum Monte Carlo method,arXiv:1807.05238,We describe an open-source implementation of the continuous-time interaction-expansion quantum Monte Carlo method for cluster-type impurity models with onsite Coulomb interactions and complex Weiss functions. The code is based on the ALPS libraries.
1397.0,2021.0,8,82,5,Study of acceleration measurement in gravitational wave detection,arXiv:2110.15636,"Position-meter and speed-meter interferometers have been analysed for detecting gravitational waves. We introduce the concept of acceleration measurement in comparison with position and speed measurement. In this paper, we describe a general acceleration measurement and derive its standard quantum limit. We provide an example of an acceleration-meter interferometer configuration. We show that shot noise dominates at low frequency following a frequency dependence of $1/Ω^2$, while radiation pressure noise is constant. The acceleration-meter has even a stronger radiation pressure noise suppression than speed-meter."
260.0,2018.0,7,80,0,Fundamental quantum limits of multi-carrier optomechanical sensors,arXiv:1804.02682,Optomechanical sensors involving multiple optical carriers can experience mechanically mediated interactions causing multi-mode correlations across the optical fields. One instance is laser-interferometric gravitational wave detectors which introduce multiple carrier frequencies for classical sensing and control purposes. An outstanding question is whether such multi-carrier optomechanical sensors outperform their single-carrier counterpart in terms of quantum-limited sensitivity. We show that the best precision is achieved by a single-carrier instance of the sensor. For the current LIGO detection system this precision is already reachable.
1060.0,2020.0,7,90,2,Conformal totally symmetric arbitrary spin fermionic fields,arXiv:1211.4498,Conformal totally symmetric arbitrary spin fermionic fields propagating in the flat space-time of even dimension greater than or equal to four are investigated. First-derivative metric-like formulation involving Fang-Fronsdal kinetic operator for such fields is developed. Gauge invariant Lagrangian and the corresponding gauge transformations are obtained. Gauge symmetries of the Lagrangian are realized by using auxiliary fields and the Stueckelberg fields. Realization of conformal algebra symmetries on the space of conformal gauge fermionic fields is obtained. The on-shell degrees of freedom of the fermionic arbitrary spin conformal fields are also studied.
625.0,2019.0,11,77,2,The Effect of Anisotropy on Holographic Entanglement Entropy and Mutual Information,arXiv:1905.06808,"We study the effect of anisotropy on holographic entanglement entropy (HEE) and holographic mutual information (MI) in the Q-lattice model, by exploring the HEE and MI for infinite strips along arbitrary directions. We find that the lattice always enhances the HEE. The MI, however, is enhanced by lattice for large sub-regions; while for small sub-regions, the MI is suppressed by the lattice. We also discuss how these phenomena result from the deformation of geometry caused by Q-lattices."
1378.0,2021.0,5,67,0,Spin in Schrödinger-quantized Pseudoclassical Systems,arXiv:2105.12187,"We examine the construction of the spin angular momentum in systems with pseudoclassical Grassmann variables. In constrained systems there are many different algebraic forms for the dynamical variables that will all agree on the constraint surface. For the angular momentum, a particular form of the generators is preferred, which yields superselection sectors of irreducible spin^c(n) representations rather than reducible so(n) representations when quantized in the Schrödinger realization."
187.0,2018.0,7,76,7,Fully Spin-Polarized Current in Gated Bilayer Silicene,arXiv:1807.02663,"By applying density functional theory calculations, we predict that the groundstate of bilayer silicene at certain interlayer distances can be antiferromagnetic. At small electron or hole doping, it becomes half metallic under applied out-of-plane electric field, which can be used to produce fully spin-polarized field-effect-driven current even in the absence of external magnetic field, ferromagnetic substrates, doped magnetic ions, or spin-orbital coupling. Our finding points out a new route to overcome the major challenge of spintronics."
392.0,2019.0,6,85,0,Fault-tolerant gates via homological product codes,arXiv:1807.09783,"A method for the implementation of a universal set of fault-tolerant logical gates is presented using homological product codes. In particular, it is shown that one can fault-tolerantly map between different encoded representations of a given logical state, enabling the application of different classes of transversal gates belonging to the underlying quantum codes. This allows for the circumvention of no-go results pertaining to universal sets of transversal gates and provides a general scheme for fault-tolerant computation while keeping the stabilizer generators of the code sparse."
414.0,2019.0,16,69,10,Imprints of local lightcone projection effects on the galaxy bispectrum IV: Second-order vector and tensor contributions,arXiv:1811.05458,"The galaxy bispectrum on scales around and above the equality scale receives contributions from relativistic effects. Some of these arise from lightcone deformation effects, which come from local and line-of-sight integrated contributions. Here we calculate the local contributions from the generated vector and tensor background which is formed as scalar modes couple and enter the horizon. We show that these modes are sub-dominant when compared with other relativistic contributions."
276.0,2018.0,5,88,2,Geometry of Multi-Flavor Galileon-Like Theories,arXiv:1802.08107,"We use Lie-algebraic arguments to classify Lorentz-invariant theories of massless interacting scalars that feature coordinate-dependent redundant symmetries of the Galileon type. We show that such theories are determined, up to a set of low-energy effective couplings, by specifying an affine representation of the Lie algebra of physical, non-redundant internal symmetries and an invariant metric on its target space. This creates an infinite catalog of theories relevant for both cosmology and high-energy physics thanks to their special properties such as enhanced scaling of scattering amplitudes in the soft limit."
982.0,2020.0,11,72,12,Large deviations in the symmetric simple exclusion process with slow boundaries,arXiv:2009.04169,"We obtain the exact large deviation functions of the density profile and of the current, in the non-equilibrium steady state of a one dimensional symmetric simple exclusion process coupled to boundary reservoirs with slow rates. Compared to earlier results, where rates at the boundaries are comparable to the bulk ones, we show how macroscopic fluctuations are modified when the boundary rates are slower by an order of inverse of the system length."
281.0,2018.0,9,73,9,Auto- and cross-correlations in the spinful topological Kondo model,arXiv:1810.03844,"The correlations in charge transport in multiple Majorana fermions systems contain much richer physics and carry more information than the conventional transport coefficients. We calculate the auto- and cross-correlations in the spinful topological Kondo model and point out the frequencies dependencies of the correlations that may serve as a proof of the existence of the Majorana fermions in our system, particularly the change of the cross-correlation from positive to negative at higher frequency."
1315.0,2021.0,7,26,5,Thurston Geometries in Three-Dimensional New Massive Gravity,arXiv:2104.00754,We show that the three-dimensional Thurston geometries are vacuum solutions to the 3D new massive gravity equations of motion. We analyze their Lorentzian counterparts as well.
1134.0,2021.0,12,60,5,Doubly Torqued Vectors and a classification of Doubly Twisted and Kundt spacetimes,arXiv:2102.01555,"The simple structure of doubly torqued vectors allows for a natural characterization of doubly twisted down to warped spacetimes, as well as Kundt spacetimes down to PP waves. For the first ones the vectors are timelike, for the others they are null. We also discuss some properties, and their connection to hypersurface orthogonal conformal Killing vectors, and null Killing vectors."
728.0,2019.0,4,45,2,Supersymmetry and deterministic chaos,arXiv:1912.12925,"We show that the fluctuations of the periodic orbits of deterministically chaotic systems can be captured by supersymmetry, in the sense that they are repackaged in the contribution of the absolute value of the determinant of the noise fields, defined by the equations of motion."
322.0,2018.0,10,17,8,MN44: a luminous blue variable running away from Westerlund 1,arXiv:1811.07899,We show that Westerlund 1 is the likely birth cluster of the runaway bona fide LBV MN44.
65.0,2018.0,6,81,12,Time-Irreversibility is Hidden Within Newtonian Mechanics,arXiv:1801.09899,"We develop a bit-reversible implementation of Milne's Fourth-order Predictor algorithm so as to generate precisely time-reversible simulations of irreversible processes. We apply our algorithm to the collision of two zero-temperature Morse-potential balls, which collide to form a warm liquid oscillating drop. The oscillations are driven by surface tension and damped by the viscosities. We characterize the ""important"" Lyapunov-unstable particles during the collision and equilibration phases in both time directions to demonstrate the utility of the Milne algorithm in exposing ""Time's Arrow""."
102.0,2018.0,7,66,3,Saturation model of DIS : an update,arXiv:1711.11360,"We present the results of new fits to the recently extracted data on $F_2$ at low $x$ with the GBW saturation model and its modification to cover high values of $Q^2$. We find that the model stands the test of time and gives a good description of the data with slightly modified parameters. All the essential elements of the model, especially the saturation scale, are retained."
718.0,2019.0,7,70,0,Quantum Algorithm for Simulating the Wave Equation,arXiv:1711.05394,We present a quantum algorithm for simulating the wave equation under Dirichlet and Neumann boundary conditions. The algorithm uses Hamiltonian simulation and quantum linear system algorithms as subroutines. It relies on factorizations of discretized Laplacian operators to allow for improved scaling in truncation errors and improved scaling for state preparation relative to general purpose linear differential equation algorithms. We also consider using Hamiltonian simulation for Klein-Gordon equations and Maxwell's equations.
1008.0,2020.0,9,76,2,Fluctuation and Dissipation from a Deformed String/Gauge Duality Model,arXiv:2007.00160,"Using a Lorentz invariant deformed string/gauge duality model at finite temperature we calculate the thermal fluctuation and the corresponding linear response, verifying the fluctuation-dissipation theorem. The deformed AdS$_5$ is constructed by the insertion of an exponential factor $\exp(k/r^2)$ in the metric. We also compute the string energy and the mean square displacement in order to investigate the ballistic and diffusive regimes. Furthermore we have studied the dissipation and the linear response in the zero temperature scenario."
658.0,2019.0,2,82,3,Emergent/Composite axions,arXiv:1811.05940,"Hidden theories coupled to the SM may provide emergent axions, that are composites/bound-states of the hidden fields. This is motivated by paradigms emerging from the AdS/CFT correspondence but it is a more general phenomenon. We explore the general setup and find that UV-sourced interactions of instanton densities give rise to emergent axions in the IR. We study the general properties of such axions and argue that they are generically different from both fundamental and composite axions that have been studied so far."
1075.0,2020.0,9,56,7,Keto-enol tautomerization drives the self-assembly of Leucoquinizarin on Au(111),arXiv:2003.02504,"The self-assembly of Leucoquinizarin molecule on Au(111) surface is shown to be characterized by the molecules mostly in their keto-enolic tautomeric form, with evidences of their temporary switching to other tautomeric forms. This reveals a metastable chemistry of the assembled molecules, to be considered for their possible employment in the formation of more complex hetero-organic interfaces"
833.0,2020.0,7,84,9,Ferromagnetic Quantum Critical Point in Non-Centrosymmetric Systems,arXiv:1911.02649,"Ferromagnetic quantum criticality in clean metals has proven elusive due to fermionic soft modes that drive the transition first order. We show that non-centrosymmetric metals with a strong spin-orbit interaction provide a promising class of materials for realizing a ferromagnetic quantum critical point in clean systems. The spin-orbit interaction renders massive the soft modes that interfere with quantum criticality in most materials, while the absence of spatial inversion symmetry precludes the existence of new classes of soft modes that could have the same effect."
16.0,2018.0,11,90,0,Conversion of Thermal Equilibrium States into Superpositions of Macroscopically Distinct States,arXiv:1703.05034,"A simple procedure for obtaining superpositions of macroscopically distinct states is proposed and analyzed. We find that a thermal equilibrium state can be converted into such a state when a single global measurement of a macroscopic observable, such as the total magnetization, is made. This method is valid for systems with macroscopic degrees of freedom and finite (including zero) temperature. The superposition state is obtained with a high (low) probability when the measurement is made with a high (low) resolution. We find that this method is feasible in an experiment."
1616.0,2022.0,8,86,5,Linear growth of structure in projected massive gravity,arXiv:2112.13855,"In the present paper, we investigate the linear growth of matter fluctuations based on a concrete model of the projected massive gravity, which is free of the Boulware-Deser ghost and preserves the global Lorentz symmetry. We found that at subhorizon scales, the modification to the linear growth is strongly suppressed even without nonlinear screening of an additional force. In addition, we obtain observational constraints from distance and redshift space distortion measurements and find that there is a parameter region that is consistent both observationally and theoretically."
115.0,2018.0,6,43,0,Magnetic Monopoles in (Noncommutative) Quantum Mechanics,arXiv:1804.10679,"We utilize the close relation between the complex space $\textbf{C}^2$ and the real space $\textbf{R}^3$ to reformulate quantum mechanics in a manner which allows to, either or both, describe magnetic monopoles and quantize the underlying space, obtaining (noncommutative) quantum mechanics (with magnetic monopoles)."
1774.0,2022.0,6,53,0,Measurement-based quantum computation using two-component BECs,arXiv:2203.08993,"We propose measurement-based quantum computation (MBQC) using two-component Bose-Einstein condensates (BECs). When constructing our theory, we need to introduce creation operator and annihilation operator for MBQC. This is realized by considering the Stokes operator (Schwinger boson). As a result, we find that the state after a measurement depends on the number of particles."
847.0,2020.0,15,35,0,Deployment Opportunities for DPS-QKD in the Co-Existence Regime of Lit GPON / NG-PON2 Access Networks,arXiv:2004.12889,"We demonstrate cost-effective QKD integration for GPON and NG-PON2. Operation at 5.1e-7 secure bits/pulse and a QBER of 3.28% is accomplished for a 13.5-km reach, 2:16-split PON, with 0.52% co-existence penalty for 19 classical channels."
862.0,2020.0,9,62,5,Stability analysis of an interacting holographic dark energy model,arXiv:2005.06296,The present work deals with dynamical system analysis of Holographic Dark Energy cosmological model with different infra-red (IR)-cutoff. By suitable transformation of variables the Einstein field equations are converted to an autonomous system. The critical points are determined and the stability of the equilibrium points are examined by Center Manifold Theory and Liapunov function method. Possible bifurcation scenarios have also been explained.
1339.0,2021.0,6,79,3,CP-violating inflation and its cosmological imprints,arXiv:2102.07777,"We study models with several $SU(2)$ scalar doublets where the inert doublets have a non-minimal coupling to gravity and play the role of the inflaton. We allow for this coupling to be complex, thereby introducing CP-violation -- a necessary source of the baryon asymmetry -- in the Higgs-inflaton couplings. We investigate the inflationary dynamics of the model and discuss how the CP-violation of the model is imprinted on the particle asymmetries after inflation in the hot big bang universe."
515.0,2019.0,6,67,2,Leading soft theorem for multiple gravitini,arXiv:1811.01804,We compute leading soft theorem for multiple gravitinos (and graviton) in an arbitrary theory of supergravity with an arbitrary number of finite energy particles with arbitrary mass and arbitrary spin by extending Sen's approach \cite{Sen:2017xjn} to fermionic symmetry. Our result is true for any compactification of type II and Heterotic superstring theory. Our result is valid at all orders in perturbation for four and higher spacetime dimensions.
1760.0,2022.0,9,37,3,On Asymptotic Universality of Strong Interactions at Large Distances,arXiv:2210.15262,We propose a generalisation of the Pomeranchuk theorem which argues that elastic cross-sections should show a universal energy dependence: difference of integrated elastic cross-sections of any pair of initial channels has to disappear at high enough energy
