age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
38.0, Private,259846.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
29.0, State-gov,103389.0, Prof-school,15.0, Never-married, Prof-specialty, Not-in-family, White, Female,4787.0,0.0,40.0, United-States, >50K
35.0, Private,125933.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
53.0, Private,183668.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,3464.0,0.0,34.0, United-States, <=50K
23.0, Private,194247.0, Some-college,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
56.0, Local-gov,391926.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
53.0, Local-gov,231196.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
31.0, Private,243678.0, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
41.0, Private,197033.0, Some-college,10.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,35.0, United-States, <=50K
61.0, Private,187135.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,56.0, United-States, <=50K
62.0, Private,197514.0, HS-grad,9.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,16.0, United-States, <=50K
22.0, Private,195767.0, Bachelors,13.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,30.0, United-States, <=50K
45.0, Private,117409.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
57.0, Private,73051.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
31.0, Local-gov,220669.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Female,6849.0,0.0,40.0, United-States, <=50K
31.0, Private,117028.0, 11th,7.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,30.0, Poland, <=50K
41.0, Private,341204.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
48.0, Private,152915.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
51.0, Private,153486.0, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,203914.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,10.0, United-States, <=50K
41.0, Private,171231.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Peru, <=50K
61.0, Private,204908.0, 9th,5.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
58.0, Self-emp-inc,229498.0, Some-college,10.0, Widowed, Sales, Not-in-family, White, Female,0.0,0.0,20.0, United-States, >50K
17.0, Private,171461.0, 10th,6.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,14.0, United-States, <=50K
36.0, Private,181589.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,32.0, Columbia, <=50K
35.0, Private,407913.0, HS-grad,9.0, Separated, Other-service, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
39.0, Federal-gov,388252.0, Bachelors,13.0, Never-married, Tech-support, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K
55.0, Private,110748.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1887.0,40.0, United-States, >50K
17.0, ?,138507.0, 10th,6.0, Never-married, ?, Own-child, White, Male,0.0,0.0,20.0, United-States, <=50K
52.0, Private,113522.0, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,45.0, United-States, >50K
46.0, Private,130667.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Private,234096.0, 11th,7.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Local-gov,255004.0, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
28.0, Private,70240.0, Masters,14.0, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0.0,0.0,36.0, Philippines, <=50K
38.0, State-gov,314052.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,38.0, United-States, <=50K
44.0, Private,302424.0, HS-grad,9.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,55.0, United-States, <=50K
41.0, Self-emp-not-inc,344624.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
43.0, Private,132633.0, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0.0,0.0,40.0, ?, <=50K
34.0, Private,228873.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
18.0, Private,115815.0, 11th,7.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,20.0, United-States, <=50K
26.0, Private,108542.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,35.0, United-States, <=50K
28.0, Private,220656.0, 11th,7.0, Never-married, Exec-managerial, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
61.0, Self-emp-inc,218009.0, Prof-school,15.0, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,35.0, United-States, <=50K
21.0, Private,97214.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,35.0, United-States, <=50K
19.0, State-gov,156294.0, Some-college,10.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,25.0, United-States, <=50K
59.0, Private,318450.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
55.0, Private,26716.0, 10th,6.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,60.0, United-States, <=50K
71.0, Local-gov,365996.0, Bachelors,13.0, Widowed, Prof-specialty, Unmarried, White, Female,0.0,0.0,6.0, United-States, <=50K
27.0, Private,244751.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, Other, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Private,234508.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
40.0, Private,118001.0, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
33.0, Self-emp-not-inc,170979.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1887.0,40.0, United-States, >50K
49.0, Private,205694.0, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,40.0, Canada, <=50K
56.0, Self-emp-inc,373593.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1977.0,60.0, Italy, >50K
42.0, Private,118686.0, Some-college,10.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,20.0, United-States, <=50K
51.0, ?,175985.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
26.0, Private,340126.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,50.0, United-States, <=50K
19.0, Private,355313.0, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
40.0, Private,201734.0, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,48.0, United-States, <=50K
36.0, ?,137492.0, HS-grad,9.0, Divorced, ?, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
18.0, ?,284450.0, 11th,7.0, Never-married, ?, Own-child, White, Male,0.0,0.0,25.0, United-States, <=50K
18.0, Private,157273.0, 10th,6.0, Never-married, Other-service, Other-relative, Black, Male,0.0,0.0,15.0, United-States, <=50K
24.0, Private,449432.0, 12th,8.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
60.0, Private,355865.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
51.0, Private,410114.0, Masters,14.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
20.0, ?,432376.0, Some-college,10.0, Never-married, ?, Own-child, White, Male,0.0,0.0,40.0, Germany, <=50K
22.0, Private,320615.0, 7th-8th,4.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,35.0, United-States, <=50K
67.0, Private,249043.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,6767.0,0.0,40.0, United-States, <=50K
44.0, Private,163215.0, 12th,8.0, Divorced, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
33.0, State-gov,85632.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Private,161018.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,55.0, United-States, >50K
20.0, Private,161922.0, HS-grad,9.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,43.0, United-States, <=50K
45.0, Self-emp-not-inc,225456.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
30.0, Private,210541.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
56.0, Local-gov,291529.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
62.0, State-gov,312286.0, Prof-school,15.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,35.0, United-States, <=50K
21.0, Private,99199.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,32.0, United-States, <=50K
18.0, Private,225859.0, Some-college,10.0, Never-married, Transport-moving, Own-child, White, Male,2907.0,0.0,30.0, United-States, <=50K
35.0, Self-emp-not-inc,127930.0, HS-grad,9.0, Married-spouse-absent, Farming-fishing, Not-in-family, White, Male,0.0,0.0,60.0, United-States, <=50K
49.0, Private,196571.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
23.0, Private,99408.0, Some-college,10.0, Divorced, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
75.0, Private,316119.0, Some-college,10.0, Widowed, Prof-specialty, Not-in-family, White, Female,0.0,0.0,8.0, United-States, <=50K
56.0, Private,197114.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,28.0, United-States, <=50K
43.0, Private,114043.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
65.0, Private,228182.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
31.0, Private,161153.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
17.0, Local-gov,161955.0, 11th,7.0, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0.0,0.0,30.0, United-States, <=50K
19.0, Private,377405.0, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,20.0, United-States, <=50K
59.0, Private,189721.0, Bachelors,13.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, Italy, >50K
25.0, Private,404951.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, Black, Female,0.0,0.0,38.0, United-States, <=50K
25.0, Local-gov,262818.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,35.0, Guatemala, <=50K
65.0, Self-emp-inc,210381.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999.0,0.0,65.0, United-States, >50K
29.0, Private,263831.0, Bachelors,13.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
22.0, State-gov,157332.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,15.0, United-States, <=50K
39.0, Private,65624.0, 7th-8th,4.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,48.0, United-States, <=50K
34.0, Private,160261.0, HS-grad,9.0, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Male,14084.0,0.0,35.0, China, >50K
22.0, Private,202125.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
45.0, Private,270842.0, Masters,14.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,50.0, United-States, >50K
43.0, Private,193490.0, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
52.0, Local-gov,230112.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
47.0, Private,147322.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0.0,0.0,40.0, Columbia, <=50K
17.0, ?,112942.0, 10th,6.0, Never-married, ?, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
39.0, Self-emp-not-inc,597843.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,50.0, Columbia, <=50K
48.0, Private,123075.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
70.0, Private,206232.0, 10th,6.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
20.0, Private,380544.0, Assoc-acdm,12.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,20.0, United-States, <=50K
24.0, Private,117959.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,4386.0,0.0,40.0, United-States, >50K
66.0, Private,174276.0, Some-college,10.0, Widowed, Sales, Unmarried, White, Female,0.0,0.0,50.0, United-States, >50K
33.0, Private,141229.0, Some-college,10.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
20.0, Private,376416.0, HS-grad,9.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
26.0, Private,293690.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,58.0, United-States, >50K
54.0, Self-emp-inc,99185.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, ?, >50K
29.0, Private,406826.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,45.0, United-States, <=50K
21.0, Private,22149.0, HS-grad,9.0, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0.0,0.0,30.0, United-States, <=50K
21.0, Private,211391.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,27.0, United-States, <=50K
35.0, Self-emp-not-inc,195744.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
36.0, Local-gov,188798.0, 11th,7.0, Separated, Prof-specialty, Unmarried, Other, Female,0.0,0.0,30.0, United-States, <=50K
31.0, Private,191001.0, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
50.0, ?,87263.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,55.0, United-States, >50K
40.0, Private,201764.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
56.0, Private,155657.0, 7th-8th,4.0, Divorced, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,20.0, Yugoslavia, <=50K
42.0, Private,230684.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,5178.0,0.0,50.0, United-States, >50K
38.0, Self-emp-inc,140854.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
68.0, Private,171933.0, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Private,348460.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
62.0, Federal-gov,57629.0, Some-college,10.0, Divorced, Tech-support, Not-in-family, Black, Male,4650.0,0.0,40.0, United-States, <=50K
25.0, ?,200681.0, Some-college,10.0, Never-married, ?, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,90523.0, HS-grad,9.0, Widowed, Transport-moving, Unmarried, White, Male,0.0,0.0,99.0, United-States, <=50K
28.0, Private,250135.0, Some-college,10.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Private,55717.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1848.0,50.0, United-States, >50K
40.0, Self-emp-inc,49249.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
36.0, Private,258102.0, HS-grad,9.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
19.0, Private,255176.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K
31.0, Local-gov,192565.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,90.0, United-States, >50K
61.0, ?,270599.0, 1st-4th,2.0, Widowed, ?, Not-in-family, White, Female,0.0,0.0,18.0, Mexico, <=50K
41.0, Federal-gov,333070.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,35.0, United-States, <=50K
34.0, Private,167474.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
36.0, Private,99374.0, Some-college,10.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
41.0, Private,206139.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
40.0, Private,205987.0, Prof-school,15.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, Cuba, <=50K
24.0, Private,220944.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
32.0, State-gov,111567.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,49.0, United-States, >50K
28.0, Federal-gov,281860.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
39.0, Private,30269.0, Assoc-voc,11.0, Divorced, Sales, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
38.0, Private,194809.0, Some-college,10.0, Divorced, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
24.0, Private,406641.0, HS-grad,9.0, Never-married, Sales, Unmarried, White, Female,0.0,0.0,50.0, United-States, <=50K
62.0, Private,84784.0, HS-grad,9.0, Divorced, Machine-op-inspct, Unmarried, White, Male,0.0,1741.0,40.0, United-States, <=50K
46.0, Self-emp-not-inc,119944.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
18.0, Private,36882.0, 12th,8.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K
52.0, Self-emp-not-inc,100480.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,44.0, United-States, <=50K
39.0, Local-gov,166497.0, HS-grad,9.0, Divorced, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States, >50K
71.0, ?,100820.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,2489.0,15.0, United-States, <=50K
38.0, Self-emp-inc,478829.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999.0,0.0,50.0, United-States, >50K
29.0, Federal-gov,104917.0, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,44.0, United-States, <=50K
39.0, Self-emp-inc,163237.0, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,65.0, United-States, <=50K
29.0, Private,134890.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
34.0, Private,169564.0, HS-grad,9.0, Divorced, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
17.0, ?,220302.0, 10th,6.0, Never-married, ?, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
61.0, Self-emp-not-inc,168654.0, HS-grad,9.0, Widowed, Adm-clerical, Unmarried, White, Female,0.0,0.0,20.0, United-States, <=50K
18.0, Private,115215.0, HS-grad,9.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,25.0, United-States, <=50K
90.0, ?,313986.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
21.0, Private,57827.0, HS-grad,9.0, Widowed, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
66.0, ?,112871.0, 11th,7.0, Never-married, ?, Not-in-family, White, Male,0.0,0.0,30.0, United-States, <=50K
61.0, Private,231323.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
60.0, Private,338833.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,38.0, United-States, <=50K
66.0, ?,168071.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,30.0, United-States, <=50K
50.0, Self-emp-not-inc,203004.0, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Female,99999.0,0.0,60.0, United-States, >50K
63.0, ?,54851.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
53.0, Private,358056.0, 11th,7.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
37.0, Self-emp-not-inc,32239.0, HS-grad,9.0, Divorced, Farming-fishing, Not-in-family, White, Male,27828.0,0.0,40.0, United-States, >50K
43.0, Private,191196.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States, >50K
23.0, Self-emp-inc,39844.0, HS-grad,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
79.0, Private,149912.0, Bachelors,13.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
27.0, Self-emp-not-inc,300777.0, HS-grad,9.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,70.0, United-States, <=50K
69.0, Private,159522.0, 7th-8th,4.0, Divorced, Machine-op-inspct, Unmarried, Black, Female,2964.0,0.0,40.0, United-States, <=50K
48.0, Private,121124.0, Some-college,10.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
38.0, Self-emp-not-inc,37778.0, HS-grad,9.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,60.0, United-States, <=50K
43.0, Private,99212.0, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,3103.0,0.0,48.0, United-States, >50K
52.0, Private,288353.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,99999.0,0.0,48.0, United-States, >50K
41.0, Self-emp-not-inc,113324.0, Assoc-voc,11.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,70.0, United-States, >50K
20.0, Private,223921.0, 12th,8.0, Never-married, Machine-op-inspct, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
37.0, Private,29430.0, HS-grad,9.0, Divorced, Sales, Unmarried, White, Male,0.0,0.0,45.0, United-States, <=50K
58.0, Self-emp-inc,274363.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1977.0,50.0, United-States, >50K
31.0, Private,213750.0, Some-college,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,45.0, United-States, <=50K
26.0, Private,339423.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0, State-gov,39239.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,70.0, United-States, <=50K
35.0, Local-gov,211073.0, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,61.0, United-States, >50K
32.0, Private,337908.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, Black, Female,0.0,0.0,30.0, United-States, <=50K
22.0, Private,377815.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,20.0, United-States, <=50K
36.0, Self-emp-not-inc,138940.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,70.0, United-States, <=50K
36.0, Private,334291.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
48.0, Private,413363.0, 11th,7.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,2002.0,40.0, United-States, <=50K
26.0, Private,395206.0, Some-college,10.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
29.0, Private,360401.0, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,1719.0,48.0, United-States, <=50K
33.0, Private,75435.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States, <=50K
49.0, Private,169092.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,5178.0,0.0,40.0, Canada, >50K
65.0, Federal-gov,200764.0, HS-grad,9.0, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
33.0, Private,104509.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
64.0, Self-emp-inc,181408.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,10.0, United-States, <=50K
24.0, Private,42401.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,47.0, United-States, <=50K
30.0, Private,182177.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, Ireland, <=50K
32.0, Private,155193.0, HS-grad,9.0, Separated, Prof-specialty, Not-in-family, White, Male,0.0,0.0,55.0, United-States, <=50K
39.0, Private,31053.0, Some-college,10.0, Divorced, Sales, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
