Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.05,0.0,0.0,May,4,5,1,13,Returning_Visitor,False,False
2.0,67.5,0.0,0.0,10.0,268.0,0.0,0.018181818,59.518505,0.0,Dec,2,2,1,2,New_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,68.0,0.0,0.1,0.0,0.0,May,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,40.0,694.0179,0.005,0.0175,0.0,0.0,Dec,2,2,3,2,New_Visitor,False,False
9.0,159.71666,1.0,20.0,39.0,1721.8727,0.00974026,0.019066142,16.423632,0.0,May,1,1,1,13,Returning_Visitor,False,False
4.0,96.6,0.0,0.0,15.0,276.73334,0.010526316,0.021052632,69.462395,0.0,Oct,2,2,1,4,Returning_Visitor,True,True
3.0,127.5,1.0,46.5,33.0,1440.9333,0.011428571,0.027210884,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
5.0,127.8,0.0,0.0,15.0,766.8238,0.0,0.0,65.47265,0.0,Aug,1,8,4,1,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.2,May,2,2,6,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,93.5,0.0,0.05,0.0,0.0,May,2,2,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,14.0,263.175,0.0,0.02142857,0.0,0.0,Nov,5,11,1,8,Returning_Visitor,False,False
0.0,0.0,2.0,148.5,72.0,2271.5535,0.002702703,0.017905405,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,24.0,0.15,0.175,0.0,0.4,May,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,21.0,1003.0,0.0,0.008333333,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,174.5,0.042857144,0.06666667,0.0,0.0,May,1,1,1,4,Returning_Visitor,True,False
3.0,294.2,2.0,108.9,60.0,1994.0238,0.022153847,0.037014928,0.0,0.0,Sep,3,2,6,2,Returning_Visitor,False,False
6.0,618.06665,0.0,0.0,50.0,1342.0834,0.0,0.004385965,28.06805,0.0,June,2,2,6,11,New_Visitor,False,True
0.0,0.0,0.0,0.0,12.0,162.0,0.05,0.06666667,0.0,0.0,Feb,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,70.5,0.0,0.1,0.0,0.0,Nov,2,10,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,73.5,0.12,0.15,0.0,0.0,Dec,3,2,1,13,Returning_Visitor,True,False
2.0,21.0,0.0,0.0,11.0,660.1667,0.0,0.016666668,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
1.0,17.1,1.0,31.2,45.0,812.2874,0.0,0.022732152,4.3954716,0.0,Aug,2,4,3,2,Returning_Visitor,False,True
1.0,4.0,0.0,0.0,20.0,471.47778,0.0,0.004545455,32.958515,0.0,Jul,1,1,1,4,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,7.0,354.5,0.028571429,0.04,0.0,0.0,Nov,2,2,4,8,Returning_Visitor,False,False
0.0,0.0,1.0,65.0,15.0,1728.3214,0.014285714,0.016428571,0.0,0.0,Mar,1,1,6,1,Returning_Visitor,False,False
8.0,275.75,1.0,97.0,204.0,5209.8203,0.002571429,0.015411986,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,83.5,0.075,0.1,0.0,0.0,Dec,2,2,5,2,Returning_Visitor,False,False
5.0,62.6,0.0,0.0,15.0,272.5,0.0,0.011111111,0.0,0.0,Oct,1,1,1,2,New_Visitor,True,False
0.0,0.0,0.0,0.0,8.0,136.75,0.005,0.105,0.0,0.0,Mar,2,2,2,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,69.0,0.0,0.06666667,0.0,0.0,May,2,2,4,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,3.0,275.0,0.0,0.05,32.897015,0.0,Oct,3,2,2,2,New_Visitor,False,True
1.0,51.5,0.0,0.0,21.0,730.15,0.0,0.012121212,0.0,0.0,Nov,2,2,4,2,New_Visitor,False,False
2.0,51.0,3.0,68.75,227.0,12460.67,0.007569141,0.014819782,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
2.0,4.0,0.0,0.0,10.0,284.0,0.0,0.016666668,33.328346,0.0,Mar,2,5,1,8,New_Visitor,False,True
0.0,0.0,0.0,0.0,11.0,189.25,0.027272727,0.048484847,0.0,0.0,Dec,2,5,1,1,Returning_Visitor,False,False
4.0,36.0,0.0,0.0,23.0,2359.375,0.0,0.010666667,58.20234,0.0,Dec,4,2,1,1,New_Visitor,False,True
0.0,0.0,0.0,0.0,32.0,1658.125,0.0,0.014791667,19.605515,0.0,Nov,2,2,1,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.1,0.0,0.8,May,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,28.0,1023.125,0.007142857,0.028571429,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,385.0,0.0,0.022222223,0.0,0.0,Dec,2,2,3,2,New_Visitor,True,False
0.0,0.0,3.0,44.0,179.0,1738.4725,2.73e-05,0.02599761,0.0,0.0,Aug,2,4,9,11,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,136.5,0.0,0.06666667,0.0,0.0,Dec,1,1,4,3,Other,False,False
0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.0,May,3,2,6,13,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,13.0,214.25,0.09166667,0.09777778,0.0,0.8,May,3,2,3,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,267.25,0.0,0.02142857,0.0,0.0,Nov,3,2,1,11,New_Visitor,True,False
9.0,210.66667,3.0,127.0,55.0,1509.5945,0.006451613,0.02016129,14.683246,0.0,Mar,2,5,1,2,Returning_Visitor,False,False
1.0,10.0,0.0,0.0,254.0,6308.064,0.002513228,0.01518288,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
6.0,77.0,3.0,447.0,34.0,1469.7024,0.0,0.02398374,22.801525,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Jul,3,2,1,1,Returning_Visitor,False,False
11.0,281.63095,0.0,0.0,54.0,923.6757,0.0,0.012261867,5.1506634,0.0,Mar,1,1,7,2,Returning_Visitor,False,False
7.0,165.91667,2.0,150.5,42.0,3127.0789,0.009614512,0.021287825,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,64.0,1298.2032,0.003125,0.017573303,0.0,0.0,Jul,1,1,3,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,1016.88336,0.035,0.052333333,0.0,0.0,Jul,3,2,4,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,737.1667,0.038461536,0.08461539,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,545.5,0.0,0.011111111,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
1.0,104.0,0.0,0.0,5.0,152.5,0.028571429,0.057142857,64.95645,0.0,Dec,2,13,9,20,Returning_Visitor,False,True
5.0,57.333332,3.0,167.8,222.0,6942.7837,0.002212389,0.015536555,2.7809377,0.0,Dec,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,24.0,1361.8334,0.0,0.029166667,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,False,False
4.0,65.0,0.0,0.0,26.0,501.8,0.0,0.014285714,0.0,0.0,Nov,2,2,9,2,New_Visitor,False,True
1.0,250.8,2.0,194.4,2.0,194.4,0.0,0.05,0.0,0.0,Aug,2,2,1,6,New_Visitor,True,False
3.0,77.833336,0.0,0.0,26.0,812.10474,0.02142857,0.03809524,0.0,0.0,Nov,1,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,326.5,0.036363635,0.07727273,0.0,0.0,Nov,1,1,4,3,Returning_Visitor,False,False
3.0,14.5,0.0,0.0,61.0,1423.9679,0.01,0.022611111,7.998,0.8,May,2,2,7,4,Returning_Visitor,False,False
4.0,43.466667,0.0,0.0,4.0,27.266666,0.0,0.028571429,0.0,0.0,Sep,1,1,1,5,New_Visitor,False,True
11.0,361.4762,1.0,68.0,35.0,625.0857,0.011149826,0.02195122,6.0721583,0.0,May,2,2,2,2,Returning_Visitor,True,False
1.0,2.0,0.0,0.0,24.0,958.25,0.025,0.035,24.340166,0.0,May,2,2,1,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,26.0,392.0,0.007692308,0.030128205,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
2.0,7.0,0.0,0.0,10.0,75.0,0.05,0.11,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
4.0,68.73333,0.0,0.0,44.0,2498.8667,0.0,0.014444444,11.330628,0.0,Oct,2,2,4,1,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,3,3,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,181.5,0.0,0.03333333,0.0,0.0,Dec,4,1,1,6,Returning_Visitor,True,False
2.0,74.5,0.0,0.0,22.0,432.57144,0.0,0.00125,0.0,0.0,May,1,1,7,4,Returning_Visitor,False,False
6.0,180.06667,0.0,0.0,3.0,111.8,0.0,0.007142857,0.0,0.0,Aug,2,2,9,5,New_Visitor,True,False
4.0,115.8,0.0,0.0,46.0,2557.35,0.0,0.01372549,44.358486,0.0,Oct,2,2,1,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,27.0,1206.0,0.016,0.032,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
5.0,523.9167,2.0,21.0,25.0,439.5238,0.0,0.023333333,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,False,False
1.0,5.0,0.0,0.0,108.0,2367.4,0.0,0.003773585,0.0,0.0,Dec,2,2,1,2,New_Visitor,True,False
3.0,34.0,1.0,14.0,89.0,1332.0889,0.0,0.003296703,0.0,0.0,May,1,2,7,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,31.0,1297.4642,0.0,0.018010752,0.0,0.0,Nov,2,1,1,2,Returning_Visitor,True,False
1.0,85.0,0.0,0.0,14.0,306.5,0.0,0.004444444,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
4.0,22.5,0.0,0.0,15.0,362.63333,0.028571429,0.039285716,0.0,0.0,Dec,3,2,2,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,17.0,399.5,0.01764706,0.047058824,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
4.0,406.0,0.0,0.0,55.0,2570.4263,0.003508772,0.017278044,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,True,False
12.0,279.41666,0.0,0.0,42.0,1553.5834,0.009,0.019666666,38.308495,0.0,Feb,1,1,3,2,Returning_Visitor,False,False
2.0,37.0,0.0,0.0,8.0,603.0,0.014285714,0.03333333,0.0,0.0,May,2,2,6,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,25.0,1344.2916,0.0,0.008695652,0.0,0.0,Nov,2,4,1,8,Returning_Visitor,False,False
5.0,390.87,2.0,29.2,39.0,2251.1167,0.006818182,0.020887446,0.0,0.0,Sep,2,2,9,1,Returning_Visitor,False,False
4.0,226.6,2.0,7.0,33.0,849.74445,0.021929825,0.04210526,0.0,0.0,Sep,3,2,1,13,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,8.0,321.23334,0.0,0.0125,0.0,0.0,Jul,3,5,1,1,Returning_Visitor,False,False
2.0,29.75,0.0,0.0,33.0,689.2024,0.001010101,0.027020201,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,False,False
3.0,48.5,0.0,0.0,10.0,138.16667,0.0,0.015384615,0.0,0.0,Nov,2,2,1,2,New_Visitor,True,False
1.0,10.0,0.0,0.0,16.0,120.0,0.053333335,0.08,0.0,0.0,May,2,2,6,4,Returning_Visitor,False,False
2.0,42.75,0.0,0.0,31.0,2526.4834,0.027272727,0.055555556,40.184486,0.0,Dec,2,4,6,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,47.0,1204.6647,0.0,0.015,0.0,0.0,Dec,2,4,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,26.0,955.375,0.0,0.008333333,0.0,0.0,Dec,2,2,7,2,New_Visitor,True,False
1.0,15.2,0.0,0.0,19.0,348.6,0.0,0.005555556,0.0,0.0,Aug,2,2,7,3,Returning_Visitor,False,True
2.0,190.0,1.0,0.0,37.0,758.4429,0.0,0.010526316,0.0,0.0,Mar,1,1,6,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,56.0,2633.8691,0.003703704,0.016666668,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,False,False
2.0,9.6,3.0,118.1,10.0,184.1,0.0,0.035714287,0.0,0.0,June,2,2,8,4,Returning_Visitor,False,False
1.0,3.0,0.0,0.0,10.0,577.1667,0.0,0.022222223,0.0,0.0,Dec,1,1,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Oct,1,2,2,5,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,66.5,0.06666667,0.16666667,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,False,False
16.0,230.32639,1.0,0.0,86.0,2351.8347,0.002061856,0.020836197,0.33523238,0.0,Dec,2,2,4,10,Returning_Visitor,True,False
3.0,73.5,3.0,171.0,76.0,2208.788,0.0,0.004756098,3.200305,0.0,May,4,1,7,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,3.0,249.0,0.0,0.06666667,0.0,0.0,Mar,2,4,9,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,436.0,0.0,0.025,68.1974,0.0,Dec,1,2,2,2,New_Visitor,False,True
0.0,0.0,0.0,0.0,21.0,460.41666,0.01904762,0.036507938,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
7.0,217.83333,1.0,23.5,18.0,338.12726,0.0,0.014393939,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,False,False
2.0,40.0,1.0,93.666664,54.0,2070.644,0.003773585,0.016163522,0.0,0.0,May,3,3,3,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,3,2,3,6,Returning_Visitor,False,False
4.0,66.0,0.0,0.0,52.0,1423.7905,0.005454545,0.008484848,0.0,0.0,Dec,2,4,7,20,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,127.5,0.0,0.022222223,0.0,0.0,May,2,7,2,11,Returning_Visitor,False,False
3.0,52.166668,3.0,110.75,65.0,2019.7694,0.002941176,0.017081104,3.2777445,0.0,Nov,1,1,6,2,Returning_Visitor,True,False
9.0,184.0,5.0,61.0,68.0,1986.2515,0.0,0.009553204,17.196115,0.0,May,2,6,2,3,Returning_Visitor,False,False
3.0,89.75,2.0,16.0,36.0,1751.8478,0.005263158,0.023684211,0.0,0.0,Nov,2,2,7,1,Returning_Visitor,False,False
1.0,21.0,1.0,61.0,49.0,1647.1523,0.0,0.0008,144.3935,0.0,Mar,2,2,7,2,Returning_Visitor,True,True
3.0,79.22,2.0,297.83334,62.0,1685.7479,0.0,0.013128205,0.0,0.0,Jul,2,2,3,2,Returning_Visitor,False,False
6.0,161.52,0.0,0.0,14.0,295.69745,0.0,0.02631579,0.0,0.0,Nov,3,2,8,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,3,2,1,13,Returning_Visitor,False,False
2.0,18.0,0.0,0.0,17.0,1218.75,0.0,0.050980393,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,35.0,0.0,0.1,0.0,0.0,Feb,1,1,6,3,Returning_Visitor,False,False
13.0,245.4,0.0,0.0,61.0,3773.3,0.005714286,0.025021644,22.37276,0.0,Oct,2,2,9,3,Returning_Visitor,False,True
0.0,0.0,3.0,100.0,22.0,2175.9937,0.01,0.04931247,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,415.0,0.0,0.03333333,0.0,0.4,Feb,1,1,3,2,Returning_Visitor,False,False
1.0,30.25,2.0,0.0,20.0,543.9583,0.00952381,0.026984127,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
3.0,251.0,2.0,104.0,15.0,675.8333,0.0,0.004166667,0.0,0.0,May,2,10,6,1,Returning_Visitor,False,False
7.0,41.375,0.0,0.0,67.0,3014.2905,0.001917808,0.00781583,4.1876025,0.8,May,3,2,3,3,Returning_Visitor,False,False
2.0,53.0,0.0,0.0,4.0,46.0,0.026666667,0.056,0.0,0.4,May,3,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,117.5,0.05,0.05,0.0,0.6,May,2,2,3,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.1,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
4.0,152.0,0.0,0.0,2.0,44.5,0.0,0.02,0.0,0.0,Dec,1,1,2,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,1558.25,0.0,0.013244048,0.0,0.0,Nov,3,2,3,2,New_Visitor,True,False
0.0,0.0,0.0,0.0,82.0,1661.1333,0.02,0.034479167,18.584578,0.0,Dec,4,1,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,10.0,149.6,0.02,0.04,0.0,0.6,May,2,2,2,2,Returning_Visitor,False,False
9.0,139.0,1.0,109.0,33.0,752.4592,0.002777778,0.006415344,0.0,0.0,May,1,1,1,15,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,20.0,724.13336,0.074074075,0.083333336,0.0,0.6,May,3,3,3,4,Returning_Visitor,False,False
4.0,70.5,0.0,0.0,20.0,1298.0,0.0,0.018666668,40.76128,0.0,Mar,2,2,3,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
5.0,166.33333,1.0,0.0,38.0,1869.4512,0.004545455,0.010037879,0.0,0.0,Dec,2,4,8,2,New_Visitor,False,True
1.0,2.0,0.0,0.0,6.0,106.75,0.03333333,0.044444446,0.0,0.0,Nov,3,2,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,June,3,2,7,13,Returning_Visitor,False,False
1.0,19.0,0.0,0.0,7.0,115.666664,0.0,0.028571429,0.0,0.0,Mar,3,2,2,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2,2,4,11,Returning_Visitor,False,False
2.0,178.0,0.0,0.0,36.0,943.619,0.031944443,0.048194446,0.0,0.2,May,3,2,1,13,Returning_Visitor,False,False
1.0,38.0,2.0,20.0,57.0,2931.5803,0.004,0.021833332,0.0,1.0,May,2,2,4,2,Returning_Visitor,True,False
0.0,0.0,4.0,115.8,95.0,2500.1282,0.005342081,0.011832634,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,2,2,1,3,Returning_Visitor,False,False
3.0,55.75,0.0,0.0,55.0,1139.6389,0.003508772,0.03245614,6.1905823,0.0,Dec,2,2,3,10,Returning_Visitor,False,False
5.0,200.5,0.0,0.0,49.0,837.4167,0.0,0.008333333,28.16275,0.0,May,2,2,1,3,New_Visitor,False,True
0.0,0.0,0.0,0.0,20.0,821.8333,0.05,0.07666667,0.0,0.0,Nov,3,2,4,10,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,14.0,731.5,0.014285714,0.042857144,0.0,0.0,Nov,2,2,4,2,New_Visitor,False,True
1.0,17.6,0.0,0.0,12.0,1192.8667,0.0,0.019230768,0.0,0.0,Sep,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,350.83334,0.0,0.03076923,0.0,0.6,May,3,2,9,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,17.0,1040.1,0.0,0.013333333,128.82787,0.0,Dec,2,2,5,2,New_Visitor,False,True
3.0,49.75,0.0,0.0,59.0,754.2262,0.0,0.003333333,0.0,0.0,May,3,2,7,11,New_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,Mar,2,2,2,6,Returning_Visitor,False,False
3.0,277.66666,1.0,32.0,32.0,1671.2574,0.005555556,0.017195767,0.0,0.0,May,3,2,8,2,Returning_Visitor,False,False
1.0,67.5,0.0,0.0,12.0,592.25,0.0,0.018181818,218.86491,0.0,Dec,1,1,5,3,New_Visitor,False,True
2.0,86.0,0.0,0.0,18.0,754.9167,0.0,0.005555556,0.0,0.0,May,3,2,6,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,909.75,0.022222223,0.048148148,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,36.0,1287.9584,0.03425926,0.07333333,0.0,0.0,Dec,2,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,43.0,0.08571429,0.12142857,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,481.4,0.06851852,0.09160494,0.0,0.0,Aug,3,2,3,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,38.0,1355.3667,0.0,0.009259259,0.0,0.0,Nov,1,2,6,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,76.0,0.022222223,0.055555556,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
4.0,91.0,3.0,135.5,69.0,3596.934,0.004761905,0.00985167,0.0,0.0,May,1,1,1,4,Returning_Visitor,False,False
6.0,90.6,0.0,0.0,10.0,384.8,0.0,0.015384615,0.0,0.0,Aug,1,2,3,2,New_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,May,1,8,2,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,130.0,0.0,0.05,0.0,0.0,May,4,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,28.0,2102.75,0.05892857,0.07833333,0.0,0.0,Jul,3,2,3,13,Returning_Visitor,False,False
1.0,29.533333,0.0,0.0,22.0,814.7094,0.004,0.021333333,14.927841,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
4.0,68.75,0.0,0.0,137.0,3770.916,0.003165468,0.014745252,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,199.25,0.0,0.03333333,0.0,0.0,Dec,2,4,1,3,Other,False,False
0.0,0.0,0.0,0.0,8.0,863.3333,0.0,0.014583333,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,True,False
4.0,11.0,0.0,0.0,44.0,2149.1902,0.02705314,0.048201118,0.0,0.0,Aug,1,1,1,3,Returning_Visitor,False,False
7.0,111.0,2.0,5.0,131.0,5396.2646,0.003928571,0.013640873,7.5134263,0.0,Nov,2,1,1,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,9.0,211.0,0.0,0.044444446,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,46.25,0.05,0.06666667,0.0,0.0,Nov,3,2,6,13,Returning_Visitor,False,False
0.0,0.0,7.0,1222.75,11.0,443.0,0.03529412,0.04117647,0.0,0.0,May,1,2,3,2,Returning_Visitor,False,False
2.0,255.0,0.0,0.0,10.0,173.43333,0.03,0.025714286,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,5.0,43.5,0.14,0.18,0.0,0.0,Nov,3,3,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,145.5,0.0,0.05,0.0,0.0,Nov,1,1,3,2,New_Visitor,False,False
11.0,1443.1,5.0,205.0,225.0,9595.649,0.00455693,0.012050716,9.242286,0.0,Nov,2,2,4,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,5.0,236.0,0.0,0.04,0.0,0.0,Mar,1,1,6,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,90.5,0.1,0.16666667,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,False,False
5.0,1388.75,0.0,0.0,4.0,1373.75,0.0,0.02,0.0,0.0,Mar,1,1,7,8,Returning_Visitor,False,False
5.0,142.5,1.0,56.0,29.0,1073.5,0.0,0.016129032,0.0,0.0,May,1,1,5,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,23.0,1516.9667,0.0,0.024242423,0.0,0.2,May,1,1,8,1,Returning_Visitor,False,False
1.0,78.6,0.0,0.0,5.0,744.8,0.0,0.0,0.0,0.0,Sep,2,2,1,4,New_Visitor,False,False
0.0,0.0,0.0,0.0,62.0,944.4056,0.0,0.015591398,0.0,0.0,June,1,1,7,3,Returning_Visitor,False,False
0.0,0.0,1.0,1.0,93.0,4324.7373,0.021112783,0.034077384,0.0,1.0,May,3,2,1,5,Returning_Visitor,True,False
3.0,23.0,0.0,0.0,16.0,431.9,0.010526316,0.033684213,0.0,0.0,Jul,2,2,7,13,Returning_Visitor,True,False
8.0,143.16667,1.0,22.0,87.0,2531.0605,0.006896552,0.017705157,0.8604847,0.0,May,1,1,1,1,Returning_Visitor,False,False
0.0,0.0,1.0,42.4,61.0,1140.7966,0.0,0.002833333,0.0,0.0,June,2,2,6,2,Returning_Visitor,False,False
3.0,14.0,0.0,0.0,3.0,18.0,0.0,0.04,0.0,0.0,Dec,2,4,3,8,Other,False,False
0.0,0.0,1.0,15.0,25.0,1235.65,0.041666668,0.05327381,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,False
14.0,247.13637,2.0,120.666664,56.0,1080.2667,0.01884058,0.025355417,24.726618,0.6,May,3,2,1,1,Returning_Visitor,False,False
5.0,82.6,1.0,14.2,8.0,66.53333,0.0,0.02,0.0,0.0,Aug,4,1,3,1,New_Visitor,True,False
3.0,72.0,1.0,0.0,38.0,461.5,0.01,0.023666667,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,22.0,356.8,0.0,0.016666668,0.0,0.0,Mar,2,2,2,8,Returning_Visitor,False,False
0.0,0.0,3.0,27.6,11.0,1167.1871,0.03076923,0.040384617,0.0,0.0,June,3,2,2,2,Returning_Visitor,False,False
3.0,29.0,0.0,0.0,57.0,1191.8875,0.019298246,0.030732714,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2,2,4,3,Returning_Visitor,False,False
4.0,59.0,0.0,0.0,8.0,517.5,0.0,0.008333333,0.0,0.0,May,4,2,1,6,Returning_Visitor,False,False
